id,team_id,full_name,position,corsi_pct,fenwick_pct,on_ice_shots_pct,wrist_shot_shots,wrist_shot_goals,slap_shot_shots,slap_shot_goals,backhand_shot_shots,backhand_shot_goals,tip_shot_shots,tip_shot_goals,snap_shot_shots,snap_shot_goals,wrap_around_shot_shots,wrap_around_shot_goals,offensive_zone_starts,defensive_zone_starts,neutral_zone_starts
435b4170-0f24-11e2-8525-18a905767e44,4415b0a7-0f24-11e2-8525-18a905767e44,Brandon Sutter,F,0.412,0.426,0.411,1.19,0.12,0.12,0.0,0.12,0.0,0.0,0.0,0.15,0.04,0.0,0.0,4.04,9.81,5.54
cc35c00d-8517-4a4f-b12b-f69e9c355bdc,4415b0a7-0f24-11e2-8525-18a905767e44,Brogan Rafferty,D,0.592,0.606,0.583,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,1.0
319390d8-f13f-4b19-b5a2-7226b0ceef3b,4415b0a7-0f24-11e2-8525-18a905767e44,Troy Stecher,D,0.503,0.498,0.491,0.88,0.01,0.19,0.01,0.04,0.0,0.01,0.0,0.21,0.0,0.01,0.0,5.94,6.47,6.24
434b5177-0f24-11e2-8525-18a905767e44,4415b0a7-0f24-11e2-8525-18a905767e44,Jay Beagle,F,0.397,0.409,0.412,0.35,0.02,0.05,0.0,0.16,0.04,0.04,0.0,0.07,0.0,0.04,0.0,1.93,9.02,4.18
43690e31-0f24-11e2-8525-18a905767e44,4415b0a7-0f24-11e2-8525-18a905767e44,Jacob Markstrom,G,0.477,0.481,0.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.07,21.38,17.9
209f24ff-34f2-413e-bd93-6c85596362f2,4415b0a7-0f24-11e2-8525-18a905767e44,Guillaume Brisebois,D,0.469,0.483,0.512,0.5,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,1.88,2.75
42ae4eb8-0f24-11e2-8525-18a905767e44,4415b0a7-0f24-11e2-8525-18a905767e44,Sam Gagner,F,0.61,0.612,0.602,1.86,0.14,0.29,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.86,5.57
a0508417-fec4-45f7-aae0-a2defc1e616a,4415ea6c-0f24-11e2-8525-18a905767e44,Cooper Marody,F,0.525,0.593,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.17,0.0,3.5,1.83,2.5
4367f4e7-0f24-11e2-8525-18a905767e44,4415ea6c-0f24-11e2-8525-18a905767e44,Alex Petrovic,D,0.455,0.424,0.413,0.33,0.0,0.22,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,4.44,3.67,3.33
cdc71795-3756-4e82-9b44-6c9c9f6087a3,4415ea6c-0f24-11e2-8525-18a905767e44,Tobias Rieder,F,0.461,0.457,0.476,0.69,0.0,0.13,0.0,0.21,0.0,0.06,0.0,0.25,0.0,0.01,0.0,3.01,4.9,3.64
42eb57bd-0f24-11e2-8525-18a905767e44,4415ea6c-0f24-11e2-8525-18a905767e44,Milan Lucic,F,0.502,0.493,0.483,0.35,0.01,0.13,0.0,0.09,0.0,0.11,0.01,0.2,0.04,0.0,0.0,4.27,3.81,4.27
433ba492-0f24-11e2-8525-18a905767e44,4415ea6c-0f24-11e2-8525-18a905767e44,Brandon Manning,D,0.478,0.462,0.436,0.17,0.0,0.42,0.0,0.08,0.0,0.0,0.0,0.17,0.08,0.0,0.0,3.92,4.17,4.17
42a68d54-0f24-11e2-8525-18a905767e44,4415ea6c-0f24-11e2-8525-18a905767e44,Brad Malone,F,0.408,0.425,0.398,0.63,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.25,3.5,2.88
42f37339-0f24-11e2-8525-18a905767e44,4415ea6c-0f24-11e2-8525-18a905767e44,Andrej Sekera,D,0.492,0.49,0.503,0.58,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,4.46,5.54,4.54
8949dceb-26ac-4cb1-b08d-2d5903d75611,4415ea6c-0f24-11e2-8525-18a905767e44,Connor McDavid,F,0.504,0.497,0.488,1.95,0.4,0.12,0.0,0.45,0.06,0.12,0.03,0.38,0.04,0.03,0.0,9.96,5.88,6.95
8682dabf-3ba0-494e-bb4b-774c4db7e42f,4415ea6c-0f24-11e2-8525-18a905767e44,Ryan Spooner,F,0.525,0.524,0.49,0.56,0.0,0.16,0.04,0.08,0.0,0.0,0.0,0.16,0.04,0.0,0.0,2.92,2.16,2.92
d917f3cb-3ba3-4f77-895d-712eb93f5e0d,4415ea6c-0f24-11e2-8525-18a905767e44,Chris Wideman,D,0.43,0.413,0.406,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,4.8,3.6,2.6
42b729b5-0f24-11e2-8525-18a905767e44,4415ea6c-0f24-11e2-8525-18a905767e44,Kyle Brodziak,F,0.465,0.474,0.456,0.49,0.01,0.16,0.0,0.11,0.01,0.06,0.01,0.23,0.04,0.0,0.0,2.46,5.31,3.71
f7bb7a51-75d3-4f16-8491-a762acfb874a,4415ea6c-0f24-11e2-8525-18a905767e44,Leon Draisaitl,F,0.492,0.485,0.483,1.37,0.23,0.35,0.06,0.26,0.07,0.13,0.04,0.65,0.2,0.02,0.0,9.38,6.67,6.32
b0dfd0ae-318f-4841-bcff-ac4365b977ca,4415ea6c-0f24-11e2-8525-18a905767e44,Alex Chiasson,F,0.462,0.458,0.459,0.7,0.11,0.18,0.01,0.14,0.05,0.22,0.05,0.32,0.05,0.01,0.0,6.53,5.14,5.25
4333f6f1-0f24-11e2-8525-18a905767e44,4415ea6c-0f24-11e2-8525-18a905767e44,Cam Talbot,G,0.471,0.473,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.94,18.32,18.0
75f9099e-b1e0-4aef-a754-dc972cece876,4415ea6c-0f24-11e2-8525-18a905767e44,Mikko Koskinen,G,0.482,0.481,0.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.91,18.56,15.91
42ae4eb8-0f24-11e2-8525-18a905767e44,4415ea6c-0f24-11e2-8525-18a905767e44,Sam Gagner,F,0.514,0.526,0.525,1.04,0.12,0.36,0.04,0.24,0.0,0.28,0.04,0.16,0.0,0.0,0.0,3.52,4.08,3.8
3094237f-be44-4c78-b134-5c95e58252df,4415ea6c-0f24-11e2-8525-18a905767e44,Jujhar Khaira,F,0.467,0.452,0.453,0.57,0.02,0.0,0.0,0.28,0.0,0.08,0.02,0.12,0.0,0.02,0.0,3.38,4.58,3.95
436a6c0e-0f24-11e2-8525-18a905767e44,4415ea6c-0f24-11e2-8525-18a905767e44,Zack Kassian,F,0.488,0.476,0.48,0.58,0.09,0.11,0.03,0.16,0.01,0.15,0.04,0.25,0.03,0.11,0.0,4.18,5.09,4.43
c7ade79d-d0fe-4c9f-889c-ea47ef8ad2c1,4415ea6c-0f24-11e2-8525-18a905767e44,Joe Gambardella,F,0.389,0.384,0.393,0.27,0.0,0.0,0.0,0.07,0.0,0.13,0.0,0.0,0.0,0.0,0.0,1.53,2.67,2.73
dff929bc-f5a1-11e2-a133-f4ce4684ea4c,4415ea6c-0f24-11e2-8525-18a905767e44,Darnell Nurse,D,0.466,0.461,0.461,0.95,0.05,0.7,0.04,0.2,0.0,0.0,0.0,0.55,0.04,0.0,0.0,7.07,8.22,7.46
500b6dbc-73d6-43f0-968b-b7ab612db8c8,4415ea6c-0f24-11e2-8525-18a905767e44,Kevin Gravel,D,0.494,0.501,0.491,0.67,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,3.86,4.86,3.53
dee873e1-916f-4618-b1f2-025b2e910ac9,4415ea6c-0f24-11e2-8525-18a905767e44,Ty Rattie,F,0.471,0.474,0.472,0.78,0.04,0.1,0.0,0.28,0.02,0.18,0.02,0.28,0.0,0.02,0.0,3.62,2.48,3.62
42ddf555-0f24-11e2-8525-18a905767e44,4415ea6c-0f24-11e2-8525-18a905767e44,Kris Russell,D,0.449,0.462,0.459,0.35,0.01,0.26,0.0,0.08,0.0,0.0,0.0,0.15,0.03,0.01,0.0,5.32,7.43,6.14
3fadb175-8ff0-46c5-b1b2-3f2320f3c447,4415ea6c-0f24-11e2-8525-18a905767e44,Jesse Puljujarvi,F,0.458,0.47,0.463,0.8,0.04,0.0,0.0,0.11,0.02,0.07,0.0,0.17,0.02,0.0,0.0,3.57,3.8,3.76
8c6b552e-28f4-47c1-8595-ff2b00e9cba7,4415ea6c-0f24-11e2-8525-18a905767e44,Evan Bouchard,D,0.558,0.567,0.551,0.43,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.57,0.14,0.0,0.0,4.43,2.43,3.0
c7049cf3-86d8-4bd0-9323-1a5d027da2ab,4415ea6c-0f24-11e2-8525-18a905767e44,Anthony Stolarz,G,0.476,0.46,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,14.5,11.67
b1f5de13-6631-4f24-beec-c7a7bbd1aea7,4415ea6c-0f24-11e2-8525-18a905767e44,Oscar Klefbom,D,0.505,0.512,0.505,1.25,0.03,0.92,0.03,0.1,0.0,0.02,0.0,0.44,0.02,0.0,0.0,8.64,8.13,7.97
8b968705-833a-4251-92d7-eef4c0721953,4415ea6c-0f24-11e2-8525-18a905767e44,Kailer Yamamoto,F,0.511,0.523,0.532,0.29,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.29,0.06,0.0,0.0,3.18,3.18,5.41
017d16c8-07cc-47bf-98fb-69c5d67430dd,4415ea6c-0f24-11e2-8525-18a905767e44,Drake Caggiula,F,0.491,0.495,0.48,0.83,0.14,0.17,0.0,0.1,0.03,0.21,0.0,0.28,0.07,0.03,0.0,4.97,4.69,3.93
4367234e-0f24-11e2-8525-18a905767e44,4415ea6c-0f24-11e2-8525-18a905767e44,Jason Garrison,D,0.472,0.474,0.48,0.41,0.0,0.47,0.06,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,3.88,3.88,3.06
43217d79-0f24-11e2-8525-18a905767e44,4415ea6c-0f24-11e2-8525-18a905767e44,Adam Larsson,D,0.496,0.493,0.488,0.7,0.02,0.59,0.01,0.02,0.0,0.0,0.0,0.11,0.0,0.0,0.0,6.04,8.39,7.54
a274a8cb-cbb4-4583-8579-fd42cc3a7029,4415ea6c-0f24-11e2-8525-18a905767e44,Josh Currie,F,0.483,0.482,0.488,0.76,0.05,0.05,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,1.95,2.76,3.38
7a32b4ef-734a-40b7-8b19-909c1d22d3ce,4415ea6c-0f24-11e2-8525-18a905767e44,Valentin Zykov,F,0.638,0.611,0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.2,1.6
61420e61-bfaf-4437-8276-03b5b0aa78f4,4415ea6c-0f24-11e2-8525-18a905767e44,Caleb Jones,D,0.483,0.453,0.455,0.53,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.35,0.06,0.0,0.0,6.12,6.18,6.12
